thisN,thisTrialN,thisRepN,instructionType,instructionSymbol,action,stimText,stimAudio,stimVideo,movement,keyBlockResponse.keys,keyBlockResponse.rt,keyBlockResponse.duration,trainingTrials_block.thisRepN,trainingTrials_block.thisTrialN,trainingTrials_block.thisN,trainingTrials_block.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialsLoop.thisRepN,trialsLoop.thisTrialN,trialsLoop.thisN,trialsLoop.thisIndex,pause.thisRepN,pause.thisTrialN,pause.thisN,pause.thisIndex,halfTimeLoop.thisRepN,halfTimeLoop.thisTrialN,halfTimeLoop.thisN,halfTimeLoop.thisIndex,thisRow.t,notes,welcomeScreen.started,textWelcome.started,keyWelcome.started,welcomeScreen.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.duration,explanationScreen.started,textExplanation.started,keyExplanationResponse.started,explanationScreen.stopped,keyExplanationResponse.keys,keyExplanationResponse.rt,keyExplanationResponse.duration,expInstructSpeak.started,textInstructSpeak.started,imageSpeak.started,textInstructSpeak_continue.started,keyInstructSpeak_continue.started,expInstructSpeak.stopped,keyInstructSpeak_continue.keys,keyInstructSpeak_continue.rt,keyInstructSpeak_continue.duration,expInstructHand.started,textInstructHand.started,keyInstructHand_continue.started,textInstructHand_continue.started,imageInstructHand.started,expInstructHand.stopped,keyInstructHand_continue.keys,keyInstructHand_continue.rt,keyInstructHand_continue.duration,expInstructBoth.started,textInstructBoth.started,imageInstructBoth.started,keyresponseInstructBoth.started,textInstructBoth_continue.started,expInstructBoth.stopped,keyresponseInstructBoth.keys,keyresponseInstructBoth.rt,keyresponseInstructBoth.duration,blockTrials.started,textBlockOne.started,keyBlockResponse.started,blockTrials.stopped,blockLoop.keyBlockResponse.keys,blockLoop.keyBlockResponse.rt,blockLoop.keyBlockResponse.duration,image_aspect,trials.started,iti.started,iti.stopped,trialStart.started,trialStart.stopped,movieGesture.started,soundStimulus.started,soundStimulus.stopped,movieGesture.stopped,instructionImage.started,instructionImage.stopped,actionCue.started,audioGoCue.started,audioGoCue.stopped,actionCue.stopped,trials.stopped,halfTime.started,textHalfTime.started,halfTime.stopped,goodbyeScreen.started,textGoodbye.started,goodbyeScreen.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0,0,0,gesture,images/hand.png,go,"yes",audios/yes.wav,videos/yes_clip.mp4,digits,space,608.5885526000002,None,,,,,2,0,2,0,0,58,58,58,,,,,0,0,0,0,4482.4482705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4471.5819151,4471.5831201,4473.3480044,4473.3480044,4474.3480038,4474.3480038,4474.848373066667,4476.548288,4477.4442678,4477.4442678,4479.8483169,4479.8483169,4479.8484370666665,4480.8484948000005,4482.4482705,4482.3317754,4482.4472162,4482.4482705,4512.3485157000005,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
58,58,0,gesture,images/hand.png,go,"yes",audios/yes.wav,videos/yes_clip.mp4,digits,space,608.5885526000002,None,,,,,2,0,2,0,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
59,59,0,gesture,images/hand.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,608.5885526000002,None,,,,,2,0,2,0,0,59,59,59,,,,,,,,,4512.48128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4512.4791704,4512.48128,4514.3484711,4514.3484711,4515.3482482,4515.3482482,4515.8480291666665,4517.1984286,4518.4589886,4518.4589886,4520.8485495,4520.8485495,4520.848544866666,4521.8508483,4523.5804438000005,4523.3319567,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
60,60,0,speech_gesture,images/speak_gesture.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,608.5885526000002,None,,,,,2,0,2,0,0,60,60,60,,,,,,,,,4523.5804438000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,4523.5788818,4523.5804438000005,4525.3485108,4525.3485108,4526.3489463,4526.3489463,4526.848055966667,4528.1985235,4529.4793441,4529.4793441,4531.8485894,4531.8485894,4531.848553566667,4532.8480625,4534.5758649,4534.332046,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
61,61,0,gesture,images/hand.png,go,"good luck",audios/goodluck2.wav,videos/goodluck_clip.mp4,digits,space,608.5885526000002,None,,,,,2,0,2,0,0,61,61,61,,,,,,,,,4534.5758649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4534.5746309,4534.5758649,4536.3486684,4536.3486684,4537.3483398,4537.3483398,4537.848103366667,4539.3321508,4540.437509,4540.437509,4542.8486449,4542.8486449,4542.848834466667,4543.8501107,4545.5671697,4545.3322259,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
62,62,0,gesture,images/hand.png,go,"OK",audios/OK.wav,videos/ok_clip.mp4,digits,space,608.5885526000002,None,,,,,2,0,2,0,0,62,62,62,,,,,,,,,4545.5671697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4545.5660202,4545.5671697,4547.3486647,4547.3486647,4548.3484152,4548.3484152,4548.848208666666,4550.0649018,4551.4168416,4551.4168416,4553.8486737,4553.8486737,4553.848715566666,4554.851146,4556.5924025,4556.3316256,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
63,63,0,speech_gesture,images/speak_gesture.png,go,"bumpy",audios/bumpy.wav,videos/bumpy_clip.mp4,wrist,space,608.5885526000002,None,,,,,2,0,2,0,0,63,63,63,,,,,,,,,4556.5924025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,4556.5910556,4556.5924025,4558.3488352,4558.3488352,4559.3491373,4559.3491373,4559.848227666666,4561.681565,4562.4471461,4562.4471461,4564.8487162,4564.8487162,4564.848749966666,4565.8487886,4567.5772287,4567.3316676,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
64,64,0,speech_gesture,images/speak_gesture.png,go,"good luck",audios/goodluck2.wav,videos/goodluck_clip.mp4,digits,space,608.5885526000002,None,,,,,2,0,2,0,0,64,64,64,,,,,,,,,4567.5772287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,4567.5757977,4567.5772287,4569.3482955,4569.3482955,4570.348473,4570.348473,4570.848256266667,4572.3316006000005,4573.4622444,4573.4622444,4575.8488419000005,4575.8488419000005,4575.848857666667,4576.8502931,4578.5756354000005,4578.3323854,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
65,65,0,gesture,images/hand.png,go,"bumpy",audios/bumpy.wav,videos/bumpy_clip.mp4,wrist,space,608.5885526000002,None,,,,,2,0,2,0,0,65,65,65,,,,,,,,,4578.5756354000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4578.5743181,4578.5756354000005,4580.3488649,4580.3488649,4581.3491732,4581.3491732,4581.848360466666,4583.6983223,4584.4381972,4584.4381972,4586.8483229,4586.8483229,4586.848828966667,4587.8519031,4589.5812161,4589.3323188,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
66,66,0,speech_gesture,images/speak_gesture.png,go,"goodbye",audios/goodbye.wav,videos/goodbye_clip.mp4,wrist,space,608.5885526000002,None,,,,,2,0,2,0,0,66,66,66,,,,,,,,,4589.5812161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,4589.5796386,4589.5812161,4591.3488071,4591.3488071,4592.3491460000005,4592.3491460000005,4592.848963766666,4594.8521384,4595.4285699,4595.4285699,4597.8488708,4597.8488708,4597.848930966667,4598.8514512,4600.5829322,4600.3323338,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
67,67,0,speech,images/speak.png,go,"hang loose",audios/hangloose.wav,videos/hangloose_clip.mp4,digits,space,608.5885526000002,None,,,,,2,0,2,0,0,67,67,67,,,,,,,,,4600.5829322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4600.5817016,4600.5829322,4602.348906,4602.348906,4603.3486931,4603.3486931,4603.848989466666,4605.4657468,4606.4420282,4606.4420282,4608.8489515,4608.8489515,4608.848954766667,4609.8492371,4611.5572278,4611.3325916,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
68,68,0,speech_gesture,images/speak_gesture.png,go,"hang loose",audios/hangloose.wav,videos/hangloose_clip.mp4,digits,space,608.5885526000002,None,,,,,2,0,2,0,0,68,68,68,,,,,,,,,4611.5572278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,4611.5556287,4611.5572278,4613.3491282,4613.3491282,4614.349391,4614.349391,4614.848451766667,4616.4651808,4617.457022,4617.457022,4619.848992,4619.848992,4619.849048466666,4620.8516242,4622.5949519,4622.3324667,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
69,69,0,gesture_no,images/hand.png,nogo,"peace",audios/peace.wav,videos/peace_clip.mp4,digits,space,608.5885526000002,None,,,,,2,0,2,0,0,69,69,69,,,,,,,,,4622.5949519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4622.5936663,4622.5949519,4624.34905,4624.34905,4625.3495123,4625.3495123,4625.848565166666,4627.2158668,4628.4614907000005,4628.4614907000005,4630.8490556,4630.8490556,4630.848596566667,4631.8530959,4633.5819658,4633.3326693,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
70,70,0,speech,images/speak.png,go,"hang loose",audios/hangloose.wav,videos/hangloose_clip.mp4,digits,space,608.5885526000002,None,,,,,2,0,2,0,0,70,70,70,,,,,,,,,4633.5819658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4633.5808162,4633.5819658,4635.3486104,4635.3486104,4636.3487934,4636.3487934,4636.848601766666,4638.4825591,4639.4574369,4639.4574369,4641.8491002,4641.8491002,4641.849102766667,4642.8495896,4644.5802237,4644.3325731,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
71,71,0,speech,images/speak.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,608.5885526000002,None,,,,,2,0,2,0,0,71,71,71,,,,,,,,,4644.5802237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4644.5790597000005,4644.5802237,4646.348619,4646.348619,4647.3488954,4647.3488954,4647.848664466666,4649.1991297,4650.4497227,4650.4497227,4652.8486345,4652.8486345,4652.849146266666,4653.8486531,4655.5761204,4655.3325968,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
72,72,0,speech_gesture,images/speak_gesture.png,go,"sweeping",audios/sweeping.wav,videos/sweeping_clip.mp4,arm,space,608.5885526000002,None,,,,,2,0,2,0,0,72,72,72,,,,,,,,,4655.5761204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,4655.5749001,4655.5761204,4657.3487467,4657.3487467,4658.3494591,4658.3494591,4658.848723766667,4660.6492749,4661.443568,4661.443568,4663.8492955,4663.8492955,4663.849420566667,4664.851446,4666.5700404,4666.3326141,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
73,73,0,gesture,images/hand.png,go,"peace",audios/peace.wav,videos/peace_clip.mp4,digits,space,608.5885526000002,None,,,,,2,0,2,0,0,73,73,73,,,,,,,,,4666.5700404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4666.5686784,4666.5700404,4668.3488236,4668.3488236,4669.3489783,4669.3489783,4669.848778266666,4671.2159161,4672.4326545,4672.4326545,4674.8492097,4674.8492097,4674.848980066667,4675.8515251,4677.5898086,4677.3322008000005,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
74,74,0,speech_gesture,images/speak_gesture.png,go,"cutting",audios/cutting.wav,videos/cutting_clip.mp4,arm,space,608.5885526000002,None,,,,,2,0,2,0,0,74,74,74,,,,,,,,,4677.5898086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,4677.5886279,4677.5898086,4679.3488318,4679.3488318,4680.3490255,4680.3490255,4680.848827566667,4682.5821657,4683.4555869,4683.4555869,4685.8488489,4685.8488489,4685.849315666666,4686.8493031,4688.5685373,4688.3328708,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
75,75,0,speech,images/speak.png,go,"goodbye",audios/goodbye.wav,videos/goodbye_clip.mp4,wrist,space,608.5885526000002,None,,,,,2,0,2,0,0,75,75,75,,,,,,,,,4688.5685373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4688.5673638,4688.5685373,4690.3494035,4690.3494035,4691.3491713,4691.3491713,4691.849522766666,4693.853719,4694.4698145,4694.4698145,4696.8495524,4696.8495524,4696.849372266666,4697.8493718,4699.6076707,4699.3327878,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
76,76,0,speech_gesture,images/speak_gesture.png,go,"goodbye",audios/goodbye.wav,videos/goodbye_clip.mp4,wrist,space,608.5885526000002,None,,,,,2,0,2,0,0,76,76,76,,,,,,,,,4699.6076707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,4699.6045803,4699.6076707,4701.349534,4701.349534,4702.3490851,4702.3490851,4702.849491666667,4704.8495814,4705.4432875,4705.4432875,4707.8495455,4707.8495455,4707.849446966667,4708.8514444,4710.5793089,4710.3328857,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
77,77,0,gesture,images/hand.png,go,"hang loose",audios/hangloose.wav,videos/hangloose_clip.mp4,digits,space,608.5885526000002,None,,,,,2,0,2,0,0,77,77,77,,,,,,,,,4710.5793089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4710.5780736,4710.5793089,4712.3495875,4712.3495875,4713.3492447,4713.3492447,4713.848966766666,4715.4661683,4716.4389989,4716.4389989,4718.8494672,4718.8494672,4718.849460066666,4719.8515147,4721.5804604,4721.333065,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
78,78,0,speech_gesture,images/speak_gesture.png,go,"bumpy",audios/bumpy.wav,videos/bumpy_clip.mp4,wrist,space,608.5885526000002,None,,,,,2,0,2,0,0,78,78,78,,,,,,,,,4721.5804604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,4721.5792553,4721.5804604,4723.3496089,4723.3496089,4724.3492478,4724.3492478,4724.849005566666,4726.6995905,4727.4671382,4727.4671382,4729.8496334,4729.8496334,4729.849492066666,4730.8536655,4732.5816412,4732.3330434,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
79,79,0,gesture,images/hand.png,go,"peace",audios/peace.wav,videos/peace_clip.mp4,digits,space,608.5885526000002,None,,,,,2,0,2,0,0,79,79,79,,,,,,,,,4732.5816412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4732.5803342,4732.5816412,4734.3495166,4734.3495166,4735.3492746,4735.3492746,4735.849062966667,4737.2157408,4738.4504244,4738.4504244,4740.8495839,4740.8495839,4740.849120766667,4741.8496129000005,4743.5571929,4743.3330941,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
80,80,0,speech_gesture,images/speak_gesture.png,go,"outside",audios/outside.wav,videos/outside_clip.mp4,arm,space,608.5885526000002,None,,,,,2,0,2,0,0,80,80,80,,,,,,,,,4743.5571929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,4743.5559428,4743.5571929,4745.3496167,4745.3496167,4746.349353,4746.349353,4746.849141166666,4748.6491349,4749.4469153,4749.4469153,4751.8491172,4751.8491172,4751.849128366666,4752.8542158,4754.5801265,4754.333144,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
81,81,0,gesture,images/hand.png,go,"sweeping",audios/sweeping.wav,videos/sweeping_clip.mp4,arm,space,608.5885526000002,None,,,,,2,0,2,0,0,81,81,81,,,,,,,,,4754.5801265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4754.5788977,4754.5801265,4756.34979,4756.34979,4757.3493818,4757.3493818,4757.849216466667,4759.6491876,4760.4465817,4760.4465817,4762.8499939,4762.8499939,4762.849403866667,4763.8538672,4765.5793515,4765.3326562,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
82,82,0,speech,images/speak.png,go,"good luck",audios/goodluck2.wav,videos/goodluck_clip.mp4,digits,space,608.5885526000002,None,,,,,2,0,2,0,0,82,82,82,,,,,,,,,4765.5793515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4765.5782167,4765.5793515,4767.3494558,4767.3494558,4768.3494212,4768.3494212,4768.849255066666,4770.3328196,4771.4658971,4771.4658971,4773.8492843,4773.8492843,4773.849285866667,4774.8498125,4776.6040393,4776.3332081,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
83,83,0,speech_gesture,images/speak_gesture.png,go,"what",audios/what.wav,videos/what_clip.mp4,wrist,space,608.5885526000002,None,,,,,2,0,2,0,0,83,83,83,,,,,,,,,4776.6040393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,4776.6024494,4776.6040393,4778.3497733,4778.3497733,4779.3502947,4779.3502947,4779.849338066667,4781.1993045,4782.4473399,4782.4473399,4784.8499363,4784.8499363,4784.849790066666,4785.8499612,4787.5490159,4787.3332763,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
84,84,0,speech,images/speak.png,go,"sweeping",audios/sweeping.wav,videos/sweeping_clip.mp4,arm,space,608.5885526000002,None,,,,,2,0,2,0,0,84,84,84,,,,,,,,,4787.5490159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4787.5477908,4787.5490159,4789.3492864,4789.3492864,4790.35024,4790.35024,4790.850020766667,4792.6500011,4793.4364011,4793.4364011,4795.8498541,4795.8498541,4795.849919266667,4796.8533751,4798.5962635,4798.3330501,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
85,85,0,speech_gesture,images/speak_gesture.png,go,"yes",audios/yes.wav,videos/yes_clip.mp4,digits,space,608.5885526000002,None,,,,,2,0,2,0,0,85,85,85,,,,,,,,,4798.5962635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.663076923076923,4798.5946509,4798.5962635,4800.3499989,4800.3499989,4801.3496114,4801.3496114,4801.849436766666,4803.533387,4804.4318395,4804.4318395,4806.8499012,4806.8499012,4806.849916466666,4807.8494183,4809.6161336000005,4809.3333759,,,,,,,BCI02,001,2025-12-12_10h20.03.735,CoSpeechGestures,,2025.1.1,59.95139141183242,2025-12-12 10h20.18.187367 -0600,
